AveragePressure;AverageRelativeHumidity;DailyPrecipitation;MaximumTemperature;MinimumTemperature;WindSpeed
1005.46;64;0;35.6;25.5;22
1004.85;56.75;0;38;25.7;22
1006.75;58.13;1.3;37.3;27.1;22
1006.09;59.75;0;37.9;26.4;33
1006.75;72.38;0.2;36.7;25.2;28
1006.34;70.88;26.2;35.7;25.1;33
1006.14;73.75;0;35.1;23.9;19
1005.08;61.38;0;36.7;25.4;26
1006.3;63.75;0;36.5;26;44
1006.36;68;0;34.1;25.3;28
1006.3;62.75;0;35.4;25.4;24
1006.39;63.13;0.7;35.8;25.1;24
1007.69;66.75;0;34;25;39
1007.42;64.5;0.6;36.2;25.2;24
1008.21;71.5;10.1;36.5;25.1;54
1008.7;70.25;0;35.6;24.2;35
1008.34;65.88;0;36;25.6;33
1007.05;71.75;3.3;34.2;26.3;41
1005.41;67.5;0;36;23.9;19
1005.44;69.63;0.3;34.3;25.6;20
1007.37;71;7.7;33.7;24.7;26
1008.69;82.88;2;33;23.6;33
1008.6;75.88;0.6;33.5;23.7;22
1007.33;72.13;0.4;35.2;25.3;19
1004.98;66.63;0;35.8;25.3;26
1003.95;67.25;0.5;35.7;25.5;30
1002.96;66.63;0;36.3;25;24
1005.92;76.38;0.1;28.5;24.5;41
1006.78;78.38;0;29.7;24.4;20
1005.3;74.5;0;32.5;24.9;19
1002.9;67.13;0;35.9;25.7;19
1003.13;61.63;0;36.8;24.7;19
1002.58;56.88;0;37.4;25.1;19
1001.94;58;0;37.3;26.3;19
1000.61;58.75;0;37;26.8;24
1001.8;66.25;0.5;36;27.3;44
1003.41;71.38;1.6;34.2;25.6;31
1003.72;71.38;0.1;33.8;25.6;26
1003.16;65.63;0;34.2;26;26
1002.93;73.88;3.1;33.2;25.4;31
1005.73;76.38;3.2;32;25.3;22
1009.19;83.38;4.8;29.8;24.5;28
1009.01;84.63;10.8;31.3;24.6;26
1007.92;77.63;0;31.3;23;19
1006.78;72.88;0.7;32;24.6;26
1006.52;77.88;0;31.7;24.6;26
1006.56;69.88;0;33.7;23.8;30
1003.99;63.5;0;35.3;24.6;19
1003.6;62.75;0;34.7;25.9;24
1005.03;68.5;0.6;34.4;25.6;20
1004.81;65.75;0.6;35.6;26;20
1005.7;72.5;23.7;35.3;24.7;35
1006.61;74;15.6;35;24.1;19
1006.73;77.25;1.2;32.8;24.7;28
1006.54;79.13;15.9;32.2;25.2;31
1006.02;82.38;0;31.3;24.5;20
1005.6;81.75;3.9;30.7;24.5;22
1008.03;82.88;0;29;24.1;17
1007.99;76.75;1.6;31;24.6;17
1005.41;77.13;15.5;33.4;25;24
1002.77;72.5;0;34.9;24;19
1004.4;77.5;4.5;34.1;25.5;22
1006.18;78;0.9;33.5;25.1;33
1006.01;81.88;8.6;31;25.2;20
1004.03;78.13;2.2;32.1;24.2;19
1004.24;74.88;4.1;32.8;24.3;22
1004.81;73.88;0;31.6;24.5;13
1002.56;67.13;0.2;34.5;25.1;22
1003.41;79.63;35.1;34.3;25.2;37
1004.45;78.38;93.2;33.4;24.1;22
1005.07;86.25;19.5;31;23.8;26
1005.08;80;0;30.7;24;22
1005.79;82.75;10;32;24.7;41
1006.78;86;1.4;28.9;24.1;17
1004.91;82.5;3.4;30;23.7;15
1003.44;90.5;5.7;26.6;24;19
1004.18;84.13;5.5;30;23.3;22
1004.84;76.25;0;32.7;24;22
1004.47;82.63;8.5;31;24.4;30
1004.02;82.25;14.6;33.5;24.9;30
1004.03;79.5;0;32.7;24.3;19
1006.41;79.25;4.8;30.5;25.3;19
1008.78;74.75;0;33.1;25;24
1008;76.38;2.1;33;25;35
1006.89;88.88;39.8;29.9;24.3;28
1004.88;83.63;4.8;31.3;24.1;28
1006.47;88.13;3.8;28;23;13
1007.87;82.25;24.2;32.3;23.4;17
1008.53;83.75;24.3;31;23.5;17
1007.54;88.13;14.6;29.2;24.2;20
1005.7;77.5;0;34.1;23.8;15
1005.24;78.25;0.3;33.2;24.6;26
1006.63;78.38;30.1;33.4;24;19
1006.84;78.88;0;32;24.5;28
1005.95;79;3.6;31.5;24.4;37
1006.18;77.13;0;32.4;24.3;22
1005.52;74.88;3;32;24.7;20
1005.1;87.25;18;29.6;25.2;24
1004.08;86.63;39.5;30.7;24.5;19
1003.97;85.5;0.5;29;23.3;15
1003.8;83.88;43.6;30.8;25.4;26
1004.1;84.75;14.5;29.8;24.2;22
1004.19;79.5;0;30.1;24.1;19
1006.39;76.38;0.3;32.5;24.1;30
1007.83;74.13;1.1;32.7;24.5;15
1007.59;72.25;0;34;25.5;30
1007.36;79.5;2.3;33.3;25.3;24
1006.8;78.38;0.8;32.7;25.4;24
1007.52;82.88;0.3;29.6;25;19
1008.69;78.63;0.2;31.3;24.6;20
1010.61;77.75;0;33.6;24.5;19
1009.18;71.25;0;34;25;15
1007.6;71.25;0;34;25.2;22
1006.91;80.88;34.2;33.5;23.8;19
1009.24;84.25;13.7;31.6;23.4;26
1010.34;78.5;23.4;33.4;23.6;19
1010.82;82;18.4;30.5;23.9;19
1010.96;81.63;9.5;31.5;22.7;17
1008.9;77.63;0.7;32.7;24.4;15
1007.86;75.88;1.6;33.6;23.9;28
1009.16;83.63;44.5;31.6;24.4;19
1009.53;86.88;0.3;30.5;23.7;19
1007.38;80.75;0;32;24.1;15
1005.84;84;26.3;31.9;24.7;26
1006.44;84.75;11.6;30.7;24;35
1007.11;84;7.5;31;23.6;28
1007.26;82.63;0;31.5;23.6;20
1005;74.5;0;34.5;23.9;19
1004.81;67.88;0;32.2;24.5;33
1004.94;76.25;0;33;24.9;20
1003.46;74;0;33.7;25.4;19
1003.04;74.13;0;34.5;24.5;19
1005.35;76.5;0.4;33.9;25.5;35
1008.33;77.13;0;30.8;23.5;15
1009.23;86.25;58;31.5;24.8;31
1009.2;85.13;14.3;31;23.4;22
1009.43;88.5;11;29.3;23.7;22
1007.48;76.5;0;32.5;22.9;20
1007.01;64.75;0;33.1;23.1;22
1009.25;81.25;2.9;25.8;22.4;26
1012.67;84.75;35.5;30;22.9;15
1012.75;82.13;0;30.1;22.3;20
1010.97;77;0;33;22.7;13
1009.53;75.5;0;34.1;24.2;17
1009.32;78.63;0;33;24.5;15
1009.96;73.63;0;32;24.1;15
1010.71;69.25;0;32.7;23.2;22
1011.85;67.63;0;32.2;20.6;15
1012.84;71.75;0;32.5;21.8;17
1012.73;72.63;0;32.1;22.2;19
1011.33;67.75;0;33.2;21.5;17
1010.67;70.38;0;33.5;21.9;13
1009.42;70.5;0;33.8;22.3;17
1009.39;67.88;0;33.6;23;30
1008.57;64.25;1.4;33.7;22.8;28
1011.2;76.75;22.1;28;23.2;33
1013.67;95.38;31.6;24.1;22.1;17
1014.65;90.88;6.7;27.7;22.7;13
1013.35;84.5;0;30.5;23;17
1012.62;86.38;10.8;29.2;22.8;15
1013.8;83.63;0.1;30.2;23.2;19
1014.29;85.13;0;30.2;22.2;19
1013.27;84.63;1.5;28.5;22.6;22
1014.34;71.88;0;30;22;28
1015.46;78.38;0.1;27.4;22.9;13
1014.14;82.63;0;27.7;22.3;15
1013.92;84.63;9.3;27.5;22.4;13
1014.5;87;1.4;29;22.3;13
1013.86;84.5;0;29.8;23.4;15
1013.58;79.38;0;31.8;23.6;13
1013.3;77.63;0;33;22.7;13
1012.88;75;0;33;22.5;15
1013.72;76.38;0;33.1;22;15
1015.2;75;0;32.4;21.4;15
1015.98;73.13;0;31.2;20.3;17
1015.57;69.5;0;31.6;18.4;28
1013.8;70.63;0;32.4;20.1;22
1012.56;71.75;0;32.6;21.5;20
1011.58;71.63;0;32.5;22.8;17
1010.04;70.63;0;33;21.9;26
1008.83;72.25;0;32.8;21.1;13
1009.65;74;0;33.8;22;13
1009.61;74.5;0;33.8;22.6;13
1010.81;74.13;0;33.8;23;26
1012.63;73.5;0;31.5;24;17
1013.92;73.25;1;31.5;24.5;24
1014.53;75.5;0;31;23.6;17
1014.51;74.75;12.6;31.7;23.2;28
1014.36;85.88;41.3;29.3;22.3;19
1013.74;82.88;0;28.5;21.1;15
1013.02;77.63;0;30;21.6;13
1013.43;74.25;0;31.4;22;15
1012.69;77.5;0;32;20.9;11
1012.61;76.5;0;31.8;20.9;13
1010.85;76.25;0;31.5;21.4;19
1010.63;79.5;0.1;30.2;23;20
1012.31;77.75;0;31.7;23.8;19
1014.36;77.13;1;32.6;24.2;19
1014.85;82.63;29.4;28.9;22.9;24
1014.36;77.5;0;28;22.1;19
1016.03;75;0;27.6;22.9;17
1016.58;75.63;0;28.1;21.1;20
1015.26;74.25;0;29.5;18.4;17
1015.01;77.88;0;27.5;18.5;13
1013.92;75.63;0;28.4;17.5;13
1013.7;74.88;0;28.2;17.3;15
1014.22;73.13;0;28;16.8;13
1013.47;73.25;0;28.9;19;13
1012.68;76.13;0;29.6;18.3;11
1011.02;74.88;0;29;19.8;20
1011.55;77.88;0;28;21;13
1011.01;76.88;0;29.5;21.6;17
1011.51;80.25;0;28;22.9;13
1011.02;78;2.5;29.4;20.1;17
1010.2;88.5;24.3;24.1;19.7;24
1012.16;69.25;0;26;16.6;39
1016.12;55.5;0;23.3;14.3;31
1016.36;68.38;0;23.9;11.8;22
1017.44;71.13;0;23;11.8;15
1017.93;68.88;0;24.5;13;17
1019.28;73.88;0;24.8;12.3;15
1019.79;74.75;0;24.7;11.6;13
1018.67;75.38;0;25;11.6;17
1019.23;78;0;26.3;11.8;13
1018.1;76.5;0;26.5;12.6;13
1016.76;77.25;0;26.7;13.1;13
1017.55;78.38;0;26.2;14.5;11
1016.97;74.63;0;26.1;14.3;13
1017.13;75.38;0;25.2;15.3;15
1018.21;78.88;0;26.1;13.1;11
1018.34;80.13;0;27.1;14.2;11
1016.52;77.25;0;27.6;14;13
1014.68;77.25;0;29;15.1;11
1014.28;77.5;0;30.4;16;15
1013.94;78.25;0;30;16.5;13
1012.47;79.88;0;29.5;17.9;15
1011.92;75.88;0;30.8;17.6;11
1012.66;72.38;0;30.6;16.5;17
1014.55;73.38;0;30;14.9;17
1014.72;73.25;0;30.4;14.8;11
1015.41;75.38;0;29.6;17.8;11
1016.62;73.5;0;30.5;17.5;11
1017.4;73.38;0;29.4;16.1;15
1016.16;72.5;0;29.7;16.2;11
1017.26;74.13;0;27.4;17;28
1018.28;74.63;0;27.5;15.2;17
1018.62;72.38;0;27.7;14.4;17
1019.07;72.75;0;27.5;14.4;26
1021.12;69;0;26.5;15.4;20
1021.52;58.25;0;25.4;17.5;20
1020.69;72;0;26.8;12.6;11
1021.18;63.63;0;26;17.2;20
1020.67;64.88;0;25.6;12.9;11
1019.22;66.5;0;26.9;11.4;15
1016.11;68.5;0;27.2;11;13
1014.01;71.75;0;29.4;12.7;13
1015.11;70.13;0;30.2;14;11
1015.91;70.75;0;30;14.5;15
1015.03;69.13;0;30.5;15.2;7
1015.42;67.38;0;31.1;15.9;17
1016.25;67.63;0;31;16.3;15
1015.08;69.63;0;31.2;16.6;11
1013.32;66.88;0;32.5;17.1;11
1011.21;64.13;0;33.5;17.2;17
1009.03;60.88;0;33;15.1;15
1008.49;59.88;0;32.4;14.8;13
1008.76;59.63;0;31.7;14.8;15
1008.92;60.25;0;32;13.4;15
1008.9;59.13;0;32.6;14;15
1009.06;57.75;0;31.5;13.1;15
1009.22;58.88;0;31.2;13.8;15
1009.9;61;0;31.9;15;13
1009.42;63.38;0;31.8;15.8;15
1009.36;61.75;0;31.3;15.8;11
1012.64;61;0;31.7;15.5;15
1012.53;60.38;0;32.8;17.2;22
1012.12;59;0;33;16.7;19
1012.17;61.63;0;33.3;17.1;19
1012.69;57.63;0;34.1;19.3;24
1011.97;55.75;0;34;20.4;19
1011.78;55.25;0;32.8;19.5;20
1014.2;58.25;0;30.9;19.7;22
1015.01;61.38;0;32.2;19.7;22
1014.49;59.5;0;32.8;17.9;20
1014.07;58.5;0;34.5;18;19
1013.27;54.38;0;35;18;19
1013.7;54.13;0;34.9;18.1;19
1012.5;53.75;0;35.1;16.7;15
1012.81;53.25;0;35;17;20
1012.33;55.25;0;35.4;17.5;13
1011.69;55.75;0;36.1;18.9;13
1010.36;53.13;0;36;18.6;11
1010.83;52.13;0;36.2;19.5;19
1012.6;49.63;0;35.8;18.1;19
1011.97;53.25;0;36;17.8;19
1011.31;50.75;0;35.1;16.6;15
1011.63;49.63;0;36.3;18.1;17
1011.7;52;0;36;19.1;15
1011.84;52.38;0;35.6;18.8;17
1012.09;52.38;0;35.2;19.2;15
1012.13;53;0;35.8;21;19
1011.24;51.5;0;36.1;19;17
1010.91;49;0;37;19.2;19
1011.64;49;0;37.6;18.1;15
1012.19;53.75;0;36.1;20.1;15
1012.82;49.88;0;37.2;19.5;19
1012.01;49.63;0;38.5;19.7;19
1011.29;46.25;0;38;21;15
1008.73;43.38;0;39;21.2;19
1009.34;46.25;0;37.1;20.5;13
1007.45;54.13;0;37.8;20;15
1008.44;57.88;0;35.4;19.5;28
1011.65;61.88;0;34.3;24.4;31
1012.05;68.25;5.9;33.6;21.9;63
1010.15;61.25;0;35;20;19
1009.82;55.63;0;36.1;21.3;13
1008.1;53.75;0;37;21;19
1007.85;54.75;0;37;21.9;15
1007.06;53.38;0;37.8;22.4;13
1006.43;47.63;0;39;22.9;20
1006.44;46.25;0;38;20.7;19
1006.09;50.25;0;37.9;22;15
1005.6;54.63;0;38.5;22.3;28
1007.83;55.13;0.6;37.5;22.2;54
1009.76;71.5;6.5;35.2;21.3;28
1010.77;70.63;0;33.3;19.5;19
1010.3;60.5;0;36;22;41
1010.28;57.13;0;34.4;22.2;20
1009.24;55.25;0;36.5;23.4;24
1008.67;59.13;0;37;23.2;26
1008.62;58.13;0.4;37.6;24.4;22
1008.77;60.75;0;37.5;24.6;30
1008.65;64.63;12.4;37.5;23.4;37
1009.77;61.5;0;37.2;23.1;24
1009.96;58.88;0;37.5;23.2;26
1010.69;62.25;0;35.4;23.9;28
1008.62;63.25;0;36.5;23.7;30
1008.12;62.5;0;37;23.1;15
1008.37;58;0;38.8;24.6;24
1007.76;58.5;0;37.8;25.4;19
1006.85;59.75;0;38.3;25.5;19
1008.18;59.63;0;37.5;25.6;24
1009.23;60.25;0;37.5;26;28
1007.61;62.25;0;38;25.9;15
1006.92;57.63;0;39.2;24.5;13
1007.03;55;0;38.4;26.6;31
1008.03;55.38;0;38.5;25;28
1009.09;62.13;0;37.6;23.9;28
1008.6;57.75;0;38;25.2;26
1008.36;60.25;9.2;38;24.8;41
1009.16;73.75;5.8;35.4;23.2;41
1008.72;72;0;34.9;21.7;28
1009.3;65.75;72.2;36;23.3;19
1010.03;74.38;0;33;23;19
1009.25;68;0.8;35.1;25.2;20
1009.74;65.25;23.6;34;24.5;19
1011.21;74.38;0.2;34.6;22.4;20
1011.36;78.88;4.5;32.7;24;39
1008.47;67.88;0;36;23.4;22
1007.06;59.5;0;36.7;26;37
1007.15;73.75;25.4;35.5;24.8;37
1007.54;68.75;0;36;24;19
1007.38;65.25;6.6;37;26;33
1006.85;72.13;1.6;37;24;26
1005.22;67.38;0;36.9;25.4;30
1005.26;68.38;0;35.5;25.1;31
1005.68;68.13;26;36.3;24.4;19
1006.9;70.75;0.9;35.7;23.8;28
1007.71;73.88;8;35.8;24.4;30
1009.16;77.13;0;34.4;23.9;28
1007.5;71.88;0;34.6;24.6;26
1006.26;69;0;34.5;26;28
1005.07;65.63;0;35.5;24.4;28
1006;65.88;0;36;25;17
1007.82;63.13;0;36.5;25.8;19
1008.75;60.38;0;37;26.7;19
1009.06;62.88;0;37.1;27.5;22
1007.89;73;6.8;36.6;26.1;50
1008.31;72.88;9.4;36.4;26.1;24
1007.87;83.5;0.4;31.6;25.1;22
1006.02;80.13;19.4;34.7;24.6;41
1006;78.38;30.3;35.7;24.8;22
1007.6;81.5;5.1;33.9;24.4;31
1006.83;75;0.6;35;23.7;30
1003.88;69.5;0;36.5;25.1;19
1002.8;66.75;0;36.1;26;17
1002.01;65;0;36.5;26.5;20
1003.02;72.38;2.4;35.5;26;28
1003.17;75.13;1;34.6;25;33
1003.69;77;0.7;33.5;25.1;22
1003.89;80.63;12;34;25.5;26
1003.69;77.63;0.5;33.9;25;22
1002.39;74.38;0.2;32.7;25.4;30
1000.27;73.63;0.4;34.5;26;24
1000.61;81.38;9.9;32.6;26;20
1003.27;81.88;0.5;30.2;24.5;30
1004.35;73.75;0.3;31.7;24.8;24
1003.42;81.25;9.7;31.5;25.6;26
1003.56;84.88;6.2;33.2;24.9;26
1004.34;79.88;4;31.5;25.1;22
1005.19;75.88;0.2;31.1;24.8;19
1005.22;69.63;0.8;33.9;25.6;24
1007.09;69.5;0;34.8;25;26
1006.59;68;0;35;25.3;26
1004.21;70.5;1.8;34.5;26.1;26
1002.75;70.38;0;34.5;25.3;20
1004.5;75.63;1.7;32.6;25.5;20
1008.16;73.38;0.1;32.3;25.4;24
1008.77;70.25;0.2;34.5;25.6;22
1006.01;69.38;0;35;24.7;19
1004.53;64.25;0;35.6;25.5;22
1005.53;70.13;0.5;33.7;25.4;22
1007.6;68;0;33.2;26.1;17
1006.83;63.25;0;35.6;24.8;22
1004.72;66.88;0;34.7;25.6;28
1003.62;65.75;0;35.6;24.7;19
1004.09;61.25;0;35.5;25.3;24
1005.38;71.88;5.5;34.5;26.7;20
1004.38;83.88;6.9;30.2;25.6;9
1002.49;89.75;11.1;28.5;24.4;17
1002.33;84.63;0;31.3;24.5;17
1003.74;74.25;0;33.5;25.1;28
1004.71;76.38;4.8;33.4;25.3;28
1004.24;77.63;16.7;33.1;25.2;24
1005.43;86.25;1.2;31.4;24.9;19
1006.27;81.38;19.9;34;25.1;31
1007.07;79;0;34.1;24.8;28
1007.09;74.25;0;32.3;24;35
1004.35;79.38;2.2;34;25.5;19
1003.49;79.25;3;32.7;25.2;24
1003.73;79.38;0.6;31.5;24.4;24
1005.81;73;0;31.5;24.2;22
1006.59;75.38;0;29.8;24.8;20
1007.09;81.5;3.3;30.2;24.2;22
1005.62;82.88;0;31.1;24.2;31
1004.45;72;9.3;34.9;23.7;22
1005.38;78.88;14.5;34.5;24.5;28
1007.12;76.5;72.1;34.1;24.7;26
1008.37;86.13;6.2;30.7;23.8;24
1007.02;81.13;0;30.7;24.1;20
1005.97;80.5;0.2;31;24.8;15
1005.73;75.75;0;35;23.8;20
1006.07;73.25;7.6;35;25.6;24
1004.24;69.88;0;34.8;25.4;22
1003.76;74.5;1.7;33.5;25.3;22
1004.72;75.38;0.2;32.3;25.4;22
1004.32;78.25;1.9;33.6;25.7;22
1004.69;85.25;6.3;31.3;24.8;20
1004.71;86.13;0.4;30.5;24.4;19
1004.85;78.63;0;32;24.3;24
1005.85;82.38;7.2;32.7;24.8;28
1007.16;78.38;0;31.5;24.5;24
1008.17;74.25;2.3;31.7;24.9;15
1006.85;78.5;8.9;34;24.4;22
1005.32;73.75;0;33.6;23.8;17
1005.39;77.75;21.9;31.5;24.7;31
1008.54;92.13;7;27.2;24;13
1009.38;82.5;3.8;31.1;23.9;19
1009.01;76.75;0;33;24.5;19
1007.57;73.88;0;34.1;25.2;15
1009.22;77.25;17.9;33.5;25.4;37
1008.73;80.63;5.6;32.4;24.1;22
1008.41;85.25;0.7;31.8;23.7;33
1008.25;76.75;0;32.5;24.7;28
1009.43;71.88;0;34;23.4;33
1009.16;73.5;0.8;35.1;24.3;22
1007.99;77.5;7.5;34.5;24.2;22
1007.9;77.38;0;33.6;24.9;19
1007.47;81.38;15;34.4;24.6;19
1007.15;81.13;19.3;33.6;23.9;20
1007.22;79.25;0;33.5;23.5;15
1006.84;86.25;34;29;23.2;24
1009.23;86.88;68.3;30.8;23.5;17
1008.16;85.63;0.6;30.5;23.2;17
1007.22;79;6.5;32.6;24.2;22
1007.27;84.5;51.8;31.5;24.1;24
1008.48;83.88;0.8;29.9;23.4;26
1007.91;82.25;17;32.5;24.1;20
1006.3;78.63;0.9;33.2;23.5;17
1006.62;78.75;0.2;32.1;24.1;15
1008.12;74;0;33.8;24.2;19
1007.47;74.13;0;33.9;24.4;15
1006.27;71.88;0;35.5;25.1;22
1006.96;70.5;0;34.7;25;17
1007.94;69.88;0;35.6;25.1;17
1007.45;69.38;0.1;35.7;25.6;20
1006.61;79;13.3;33.7;25;22
1006.24;77;0.2;34.3;24.4;17
1004.34;73.13;23.3;35.4;24.1;19
1002.38;80.38;6.3;33.7;23.3;24
1001.51;75.5;0;34.2;23.9;24
1007.99;82.13;13.4;30.5;25.2;28
1010.38;78.13;0;31.5;24;15
1008.59;80.38;1.9;33.3;24.1;20
1009.43;83.88;0.3;30.3;24.7;22
1009.51;77.63;0;31.1;23.8;20
1008.09;76.13;0;33.2;24;15
1008.82;75.25;8.7;32;24.7;17
1011.4;82.38;14.7;31.7;23.2;19
1012.27;87;1.6;29.5;23;15
1011.78;80.13;0;33.5;23.5;17
1010.01;76.38;0;34.6;23.5;15
1010.5;85.13;16.5;33.2;24;33
1011.38;76.25;0;33.4;22.7;20
1011.02;73.63;0;34.1;23.4;22
1010.94;72.88;0;34.2;23.6;19
1009.36;69.5;0;34.7;23.5;20
1009.2;68.38;0;35;23.7;20
1011.09;74.13;13.7;34.9;23.3;28
1012.6;75.75;0.5;31.9;23.2;28
1011.48;69.13;0;32.4;23.4;24
1011.83;69.13;0;32.1;21.6;17
1011.78;75.13;0;32;22.2;19
1010.2;72.38;0;33.5;21.7;17
1009.71;70.5;0;34.3;23;15
1011.6;80.38;44.6;32;23.8;20
1014.18;70.75;0;31.9;24.6;19
1014.6;69.75;0;33;23;17
1014.18;74.38;0;31.1;22.4;15
1013.35;70.63;0;32.7;23;15
1013.6;70.38;0;32.8;21.5;15
1012.11;70.88;0;33.7;22.3;15
1011.23;71.13;0;33.2;23.4;15
1012.31;73;0.1;32.7;22.6;26
1014.65;77.5;0;31.8;24.7;15
1015.12;84.13;12.3;27.7;22.6;28
1013.73;79.75;44.3;31.7;22.6;17
1012.1;80.88;0.2;31.7;22.7;20
1012.36;74.75;0;33;23.1;15
1013.95;74;0;33.7;22.9;15
1012.61;74.25;0;33.8;23.2;22
1011.48;71.63;0;33.5;23.7;19
1011.56;74.38;13.6;33.3;23.4;22
1011.24;77;0;33.2;23.3;20
1011;75.25;0;33.8;23.4;13
1010.15;72.88;0;34.5;23.9;20
1010.88;72.5;0.3;34.5;23.8;20
1012.12;77;0;33.1;24.4;20
1012.77;74.75;0;32.3;23.6;19
1013.78;85.88;7.5;26.8;23.6;19
1012.73;91.5;7.8;26.2;22.5;15
1013.17;85.38;0.4;30.6;22.2;15
1012.99;77.5;0;33;23.2;17
1013.34;76;0;33.6;22.7;17
1012.78;74.25;0;33.5;22.5;17
1012.28;72.25;0;33.8;22.2;17
1012.78;72.38;0;33.5;21.5;15
1014.46;71.63;0;33.4;21.5;17
1014.14;72.13;0;33.1;22.4;19
1013.54;70.25;0;32.6;22.7;17
1013.44;71.63;0;33.1;22.5;19
1014.07;76;0;32;23.7;19
1015.39;73.13;0;32.9;21.7;17
1015.45;70.13;0;30.9;21.6;15
1014.27;71.13;0;30.5;21.3;19
1013.12;70.63;0;32;19.6;17
1013.05;69.63;0;31.4;19.5;19
1013.52;70.5;0;31;18.2;19
1013.63;70.38;0;31.3;17.7;15
1012.77;71.38;0;31.4;17.4;15
1010.65;71.75;0;31.3;17.5;19
1011.45;70.5;0;31.5;18.7;15
1012.12;71.63;0;32.1;17.5;13
1011.36;68.75;0;32.3;18;15
1011.55;64.88;0;31.1;15.5;20
1012.72;66.5;0;30.6;14.8;11
1012.48;70;0;30.8;15.6;15
1012.12;73.63;0;31;19;17
1013.79;77.13;0;31.2;20;15
1014.58;77.25;0;30.6;21.9;15
1013.03;74.5;0;33;22.8;17
1012.06;72.63;0;33.2;21.6;17
1012.5;72.38;0;32.5;21;20
1014.21;71.25;0;31.9;22.5;17
1014.62;69.63;0;32.1;19.5;17
1014.62;70.88;0;31.7;19.2;17
1015.65;71.88;0;31.1;18;13
1017.7;70.13;0;30.3;19.5;19
1016.73;70.88;0;29.7;18;17
1015.15;73.5;0;31;17.8;17
1015.82;70.88;0;30.2;19.1;17
1017.7;68.88;0;25.9;20;19
1019.56;74.38;0;24.5;16.1;19
1019.29;68.63;0;28.3;16.7;19
1016.23;69.25;0;29;14.8;17
1015.15;65.5;0;29.5;16;22
1017.43;56.38;0;25.3;18.5;28
1017.5;71.63;0;26.6;12.6;15
1017.52;69.25;0;28.3;13;17
1016.29;70.5;0;29;13.2;15
1013.69;70.75;0;30.7;15.2;15
1013.86;71.88;0;32;17.3;15
1015.02;70.38;0;33.2;19;15
1014.55;68.13;0;30.3;21;22
1013.8;68.5;0;31.7;18.8;17
1014.88;69.25;0;30.7;17.5;19
1016.87;67.75;0;29;19;19
1017.89;62.38;0;28.5;16.5;15
1017.12;68.13;0;29.3;15.5;15
1013.32;69.88;0;30.7;16.4;15
1010.98;72.25;0;31.5;17.4;15
1010.81;68;0;32.7;18.5;20
1011.59;67.63;0;33;17.9;19
1014.27;79.13;33.3;27.1;21.4;15
1015.66;94;45.6;22;19.2;9
1015.12;83;0;25.7;18.3;19
1016.34;68;0;26.1;18.6;24
1017.48;61;0;27.5;18.7;24
1018.32;57.5;0;26.5;14.1;28
1018.83;64.5;0;26;15.1;15
1018.46;69;0;26.8;14.5;11
1016.58;68.13;0;29.5;18.2;17
1016.96;69.38;0;26.1;17.2;17
1017.22;68.75;0;28;15.7;19
1017.11;68.5;0;28;16.8;22
1017.53;70.38;0;28.6;16.6;19
1019.02;70.5;0;30.6;17.4;20
1018.45;69.88;0;30.1;17.1;13
1015.19;66;0;30.6;15.7;15
1015.49;67.5;0;29.8;15.3;17
1016.03;67.5;0;31;15.1;19
1016.04;66.38;0;30.8;14.4;15
1014.29;67.5;0;31;15.5;17
1013.19;66.75;0;31;15.6;19
1014.19;67.75;0;32;15.6;13
1014.87;66.75;0;32.1;16;15
1014.92;65.38;0;32;16.2;15
1015.02;63.75;0;31.2;21.4;22
1017.31;63.13;0;31.3;19.6;19
1018.54;66.88;0;31;19.3;19
1016.54;65.75;0;32.1;18;15
1016.19;63.63;0;31.9;17.8;17
1015.4;64.5;0;31;18.1;28
1014.78;63.13;0;30.5;17.6;19
1015.38;65;0;31.2;18.6;15
1015.97;62.5;0;31.2;18.7;20
1015.23;64.63;0;30.8;19.9;17
1013.07;63.13;0;31.2;19.5;13
1011.9;60.25;0;31.3;18.6;19
1010.29;53.88;0;33.1;17.5;22
1010.46;50;0;32.1;16.6;22
1012.45;54.5;0;31.2;13.9;19
1013.44;57.5;0;32.5;15.6;20
1012.28;55.25;0;32.7;14.3;22
1012.56;52.88;0;33.2;14.5;20
1013.27;54.75;0;33.3;14.9;19
1012.86;55;0;33.9;16.1;17
1012.12;52.88;0;33.9;16.1;15
1012.78;55.25;0;33.6;15.5;17
1012.83;53;0;34.1;17.5;15
1012.01;51.25;0;34.8;16.5;19
1010.6;49.63;0;35.5;16.1;19
1010.05;51.25;0;36;16.3;24
1010.61;50.13;0;37.1;16.1;19
1012.18;49.25;0;36.1;16;17
1012.9;52.5;0;36.4;17.8;11
1011.01;53.5;0;36.5;19.1;17
1008.68;52.88;0;37;18.5;17
1007.8;48;0;38;21;28
1009.9;49.63;0;37;21.5;17
1009.86;49.38;0;37.5;20.3;28
1009.58;47.75;0;37.5;19.8;19
1011.45;47.5;0;37.4;18.5;13
1012.84;50.88;0;37.2;19.3;4
1012.1;54.38;0;37.3;20.6;17
1011.99;54.38;0;37.1;22;11
1011.82;53.5;0;36.7;22;9
1011.1;45.75;0;37.8;21;17
1012.22;43.63;0;37.6;20.5;22
1012.76;50.5;0;35.5;19.6;19
1012.33;54.38;0;36.3;20.4;17
1009.63;56.63;0;37;20.4;22
1007.83;53.13;0;38.5;20.9;13
